id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1377763641303392260	1377763641303392260	2021-04-01 18:23:44 CDT	2021-04-01	18:23:44	-0500	176541304	taci_kalkavan	Taci Kalkavan		Just setting up my #bitclout @bitclout_   https://t.co/H0fSQPOEUg  BC1YLjJqm6bKtWdW2nLLhLyKUyVTbxupaPFPYXLLfSUmwYK48Jj7UcZ	tl	[{'screen_name': 'bitclout_', 'name': 'bitclout ($clout)', 'id': '1372293795442663425'}]	['https://bitclout.com/u/tacikalkavan?public_key=BC1YLjJqm6bKtWdW2nLLhLyKUyVTbxupaPFPYXLLfSUmwYK48Jj7UcZ']	[]	2	1	12	['bitclout']	[]	https://twitter.com/taci_kalkavan/status/1377763641303392260	False		0								[]				
1377735670664400907	1377735670664400907	2021-04-01 16:32:35 CDT	2021-04-01	16:32:35	-0500	342165503	jmanziel2	Johnny Manziel		Just setting up my bitclout 💎🙌 Let’s get it #Bitclout    https://t.co/Ovq7vmsFGz	en	[]	['https://bitclout.com/u/jmanziel2?public_key=BC1YLfpDEaUw78mFzwh5J61dHzZHwRUojGvzPH57rejAYZMNNqkNRp7']	[]	7	5	57	['bitclout']	[]	https://twitter.com/JManziel2/status/1377735670664400907	False		0								[]				
1377657603950436352	1377657603950436352	2021-04-01 11:22:23 CDT	2021-04-01	11:22:23	-0500	2811769316	motdraw1	Tom Ward		Just setting up my #bitclout 🚀   https://t.co/iAjU1msIE8…  BC1YLjJKiVRPEVX9EEbjY8rcFKEZ3LhqhnrHqXTVrcy2CArNRmMynnr  @bitclout_	et	[{'screen_name': 'bitclout_', 'name': 'bitclout ($clout)', 'id': '1372293795442663425'}]	['https://bitclout.com/u/tomward?public_key=BC1YLjJKiVRPEVX9EEbjY8rcFKEZ3LhqhnrHqXTVrcy2CArNRmMynnr']	[]	1	0	6	['bitclout']	[]	https://twitter.com/motdraw1/status/1377657603950436352	False		0								[]				
1377432259121328128	1377432259121328128	2021-03-31 20:26:56 CDT	2021-03-31	20:26:56	-0500	2478756618	jerallaire	Jeremy Allaire		Just setting up my bitclout 💎🙌   https://t.co/QJcASMyzvh	en	[]	['https://bitclout.com/u/jerallaire?public_key=BC1YLfyHJ7GJp7PE6JByFEvHZc56syMh6w9URfd9gaRxy8pBdMmMjwU']	[]	5	1	43	[]	[]	https://twitter.com/jerallaire/status/1377432259121328128	False		0								[]				
1377365632446910464	1377365632446910464	2021-03-31 16:02:11 CDT	2021-03-31	16:02:11	-0500	779898205	tanamongeau	CANCELLED		Just setting up my bitclout 🤑🤑   https://t.co/Wa27CUtYAY  BC1YLgNU3ioxJHo9F5KSXzwUndANesTb9d2RdvSpJh1DkWnyvtNdUCS  #bitclout	en	[]	['https://bitclout.com/u/tanamongeau?public_key=BC1YLgNU3ioxJHo9F5KSXzwUndANesTb9d2RdvSpJh1DkWnyvtNdUCS']	[]	15	16	516	['bitclout']	[]	https://twitter.com/tanamongeau/status/1377365632446910464	False		0								[]				
1377364682734899200	1377364682734899200	2021-03-31 15:58:25 CDT	2021-03-31	15:58:25	-0500	18950712	nickgillespie	Nick Gillespie		Just setting up my bitclout 💎🙌   https://t.co/dsE9qPh2Dv #bitclout	en	[]	['https://bitclout.com/u/nickgillespie?public_key=BC1YLjFCpQ34QyXBXa1RwZtwzntuUams1fr6aCefj5pUfmokieBzrSs']	[]	4	0	6	['bitclout']	[]	https://twitter.com/nickgillespie/status/1377364682734899200	False		0								[]				
1377344492685131778	1377344492685131778	2021-03-31 14:38:11 CDT	2021-03-31	14:38:11	-0500	53175441	bentossell	Ben Tossell		Just setting up my bitclout 💎🙌   https://t.co/I13d0ly57P	en	[]	['https://bitclout.com/u/bentossell?public_key=BC1YLibiazLHEMz3ZgdBkygn26hZRDJDkYN38f9p1L4mnTXTTS14SvE']	[]	2	0	12	[]	[]	https://twitter.com/bentossell/status/1377344492685131778	False		0								[]				
1377101373032914948	1377101373032914948	2021-03-30 22:32:07 CDT	2021-03-30	22:32:07	-0500	23395456	spencerpratt	PrattDaddy.com		Just setting up my bitclout 💎   https://t.co/76XwK2qETa  #bitclout	en	[]	['https://bitclout.com/u/spencerpratt?public_key=BC1YLgRm6qL4tV75J55U11WH8L6MTEnbofwwF9Xzo9SHSj1uHDw6sxh']	[]	5	1	20	['bitclout']	[]	https://twitter.com/spencerpratt/status/1377101373032914948	False		0								[]				
1377100541210152970	1377100541210152970	2021-03-30 22:28:48 CDT	2021-03-30	22:28:48	-0500	23396761	heidimontag	Heidi Montag		Just setting up my bitclout 💎   https://t.co/59sPm6tihn  #bitclout	en	[]	['https://bitclout.com/u/heidimontag?public_key=BC1YLgfXpMgYStWcSJvF1u9Ee8HN8pwZ9DKFYgLU2xnq7qnVzwcunQu']	[]	4	0	15	['bitclout']	[]	https://twitter.com/heidimontag/status/1377100541210152970	False		0								[]				
1377090280558620672	1377090280558620672	2021-03-30 21:48:02 CDT	2021-03-30	21:48:02	-0500	45167431	patrickbetdavid	Patrick Bet-David		Just joined Bitclout.    #bitclout @bitcloutlist    https://t.co/OJCnkJXn1N    BC1YLhx3Ufp9k465cxdhXs1Nq5fMWm8EVW7B2eQwJvYx9tuEMbmqPZX    Setting up my BitClout 💎🙌 let’s do this	en	[{'screen_name': 'bitcloutlist', 'name': 'bitcloutlist.com', 'id': '1372220528518397955'}]	['https://bitclout.com/u/patrickbetdavid']	[]	9	2	67	['bitclout']	[]	https://twitter.com/patrickbetdavid/status/1377090280558620672	False		0								[]				
1376943534289260544	1376943534289260544	2021-03-30 12:04:55 CDT	2021-03-30	12:04:55	-0500	30495613	andrearussett	Andrea Russett		Just setting up my bitclout 💎🙌   https://t.co/WdtpEqgJJE	en	[]	['https://bitclout.com/u/andrearussett?public_key=BC1YLirNDyEfX7MVpc5QmWYhWGYs3L2gGqAUaWdX7u9VFSDkfXXhhKX']	[]	27	16	414	[]	[]	https://twitter.com/AndreaRussett/status/1376943534289260544	False		0								[]				
1376891790133891072	1376891790133891072	2021-03-30 08:39:18 CDT	2021-03-30	08:39:18	-0500	43192340	jackphan	Jack Phan🍹		Just setting up my #bitclout 😉  My success = your gain.   https://t.co/c7ogq49yqa  BC1YLfu1zNEY4Ry5dJhConcUSR4okCEMqEudUTn9B98oYM1VxaW7hb4  @bitclout_  https://t.co/d6BISKWNXG	en	[{'screen_name': 'bitclout_', 'name': 'bitclout ($clout)', 'id': '1372293795442663425'}]	['https://bitclout.com/u/jackphan?public_key=BC1YLfu1zNEY4Ry5dJhConcUSR4okCEMqEudUTn9B98oYM1VxaW7hb4']	['https://pbs.twimg.com/media/ExuzyR3UUAAV5eb.jpg']	1	6	55	['bitclout']	[]	https://twitter.com/JackPhan/status/1376891790133891072	False		1	https://pbs.twimg.com/media/ExuzyR3UUAAV5eb.jpg							[]				
1376657162429079557	1376657162429079557	2021-03-29 17:06:59 CDT	2021-03-29	17:06:59	-0500	274773978	alexcosta	Alex Costa		Just setting up my bitclout   https://t.co/HPS1vPf2cj #bitclout	en	[]	['https://bitclout.com/u/alexcosta?public_key=BC1YLgAn8d9eJ5XzuX3iasxn2BtytVsikssLWjmS7ouk5jVGKkp1uE9']	[]	2	0	42	['bitclout']	[]	https://twitter.com/AlexCosta/status/1376657162429079557	False		0								[]				
1376611740138549248	1376611740138549248	2021-03-29 14:06:29 CDT	2021-03-29	14:06:29	-0500	719218159	tessabrooks	Tessa Brooks		Just setting up my bitclout 💎🙌 excited to see what this is all about!!  #bitclout @bitcloutlist  https://t.co/ka5HNYQfuZ    https://t.co/kCXmMw5MiR  BC1YLhuT3LdQ9RBwSQRLBB1DUeN9v1xX5nSgSRN6ZqdEpartJDMSCSm	en	[{'screen_name': 'bitcloutlist', 'name': 'bitcloutlist.com', 'id': '1372220528518397955'}]	['https://bitclout.com/u/tessabrooks', 'https://bitclout.com/u/tessabrooks?public_key=BC1YLhuT3LdQ9RBwSQRLBB1DUeN9v1xX5nSgSRN6ZqdEpartJDMSCSm']	[]	14	7	258	['bitclout']	[]	https://twitter.com/TessaBrooks/status/1376611740138549248	False		0								[]				
1376479603338973185	1376479603338973185	2021-03-29 05:21:25 CDT	2021-03-29	05:21:25	-0500	20756169	richiehawtin	richiehawtin		Just setting up my #bitclout    https://t.co/XlIm8UWzFk  BC1YLhyr4AMojX7pbxLRxASchsPi7Qwsdj98vc6wsVYJZxCHY1pZvd6  @bitclout_	und	[{'screen_name': 'bitclout_', 'name': 'bitclout ($clout)', 'id': '1372293795442663425'}]	['https://bitclout.com/u/richiehawtin?public_key=BC1YLhyr4AMojX7pbxLRxASchsPi7Qwsdj98vc6wsVYJZxCHY1pZvd6']	[]	4	2	21	['bitclout']	[]	https://twitter.com/richiehawtin/status/1376479603338973185	False		0								[]				
1376346013376544768	1376346013376544768	2021-03-28 20:30:35 CDT	2021-03-28	20:30:35	-0500	3274741974	blakegray	Blake Gray		Just setting up my bitclout 💎🙌   https://t.co/1ML72I4NLk  @BitCloutList #BitClout	en	[{'screen_name': 'bitcloutlist', 'name': 'bitcloutlist.com', 'id': '1372220528518397955'}]	['https://bitclout.com/u/blakegray?public_key=BC1YLhDxy7fLQbE9A6gLyRknrRrCiLSLUZ1aNmfAuV3jvtRRxaXpn7k']	[]	76	29	2320	['bitclout']	[]	https://twitter.com/BlakeGray/status/1376346013376544768	False		0								[]				
1376316243339272192	1376316243339272192	2021-03-28 18:32:17 CDT	2021-03-28	18:32:17	-0500	5901702	mikekarnj	Michael Karnjanaprakorn		Just setting up my bitclout 💎🙌   https://t.co/TQvagiIx83	en	[]	['https://bitclout.com/u/mikekarnj?public_key=BC1YLgq65vTnigfQ2a9JmdV2Ks27em72DBTGSiwRNszgEZohmgL7svQ']	[]	1	1	12	[]	[]	https://twitter.com/mikekarnj/status/1376316243339272192	False		0								[]				
1376311743979216896	1376311743979216896	2021-03-28 18:14:25 CDT	2021-03-28	18:14:25	-0500	27545047	mattspoke	Matt Spoke		Just setting up my bitclout 💎🙌   https://t.co/qfCEgID4pd	en	[]	['https://bitclout.com/u/mattspoke?public_key=BC1YLgrFiPtRF7vxweP9NAUgNnrUiFTPrWDcxmku3JmL793v5AW25MZ']	[]	1	0	5	[]	[]	https://twitter.com/MattSpoke/status/1376311743979216896	False		0								[]				
1376251586717097985	1376251586717097985	2021-03-28 14:15:22 CDT	2021-03-28	14:15:22	-0500	29898542	heffrondrive	Kendall Schmidt		Just setting up my bitclout 💎🙌   https://t.co/9Fmki2WtpO	en	[]	['https://bitclout.com/u/heffrondrive?public_key=BC1YLhC1a7FzCFEyKnQpMpDhjQAQ6oADfibpY9Pj6MdBT6Pm9YeYkj6']	[]	81	114	848	[]	[]	https://twitter.com/HeffronDrive/status/1376251586717097985	False		0								[]				
1376239345116401665	1376239345116401665	2021-03-28 13:26:43 CDT	2021-03-28	13:26:43	-0500	59659495	thebarbieblank	Barbie Blank		Just setting up my BitClout 💎🙌   https://t.co/LAfUVZPKK8  @BitCloutList #BitClout	en	[{'screen_name': 'bitcloutlist', 'name': 'bitcloutlist.com', 'id': '1372220528518397955'}]	['https://bitclout.com/u/thebarbieblank?public_key=BC1YLgNMEP1WNZboHzUWBJDoCTq7yRKLMChn1pLkBYFGvQBPMxftem8']	[]	8	15	68	['bitclout']	[]	https://twitter.com/TheBarbieBlank/status/1376239345116401665	False		0								[]				
1376220301508411393	1376220301508411393	2021-03-28 12:11:03 CDT	2021-03-28	12:11:03	-0500	633287684	isocialfanz	Brian Fanzo 🧢 Keynote Speaker $ADHD		Just setting up my bitclout 💎🙌   https://t.co/IbwXFEJ49B	en	[]	['https://bitclout.com/u/isocialfanz?public_key=BC1YLhY922qtnmkroMfMqLwfw1U1dqf59EjMnLb9yUhURbbNxS7ChN1']	[]	1	3	11	[]	[]	https://twitter.com/iSocialFanz/status/1376220301508411393	False		0								[]				
1376175959150374914	1376175959150374914	2021-03-28 09:14:51 CDT	2021-03-28	09:14:51	-0500	86664924	jayrayner1	Jay Rayner		Just setting up my #bitclout    https://t.co/yu7pW6Bjp4  BC1YLi7r8HAJ6L8XM5eGwz9RchjvrrdvoyLQSLdxNpnYCedo6KR4rUo  @bitclout_	und	[{'screen_name': 'bitclout_', 'name': 'bitclout ($clout)', 'id': '1372293795442663425'}]	['https://bitclout.com/u/jayrayner?public_key=BC1YLi7r8HAJ6L8XM5eGwz9RchjvrrdvoyLQSLdxNpnYCedo6KR4rUo']	[]	5	3	7	['bitclout']	[]	https://twitter.com/jayrayner1/status/1376175959150374914	False		0								[]				
1376093267650093058	1376093267650093058	2021-03-28 03:46:16 CDT	2021-03-28	03:46:16	-0500	7640782	azeem	Azeem Azhar		Just setting up my bitclout 💎🙌   https://t.co/5Y6Gc9unJq	en	[]	['https://bitclout.com/u/azeem?public_key=BC1YLfhxAfKx27cCTntJvK9kXz8MvtV7ymNbW3ssP6YBYyATCyJXDrq']	[]	2	1	6	[]	[]	https://twitter.com/azeem/status/1376093267650093058	False		0								[]				
1376037149531807745	1376037149531807745	2021-03-28 00:03:16 CDT	2021-03-28	00:03:16	-0500	14103143	arimannis	Ari Mannis		Just setting up my #bitclout Gem stoneRaising hands    https://t.co/Mz6zPSjnUp  BC1YLibQW8g9UD985zaw1c3y8Hv1BRrDH9CzH8crqgdWMd8XV4BgFmn  @Bitclout_	in	[{'screen_name': 'bitclout_', 'name': 'bitclout ($clout)', 'id': '1372293795442663425'}]	['https://bitclout.com/u/arimannis?public_key=BC1YLibQW8g9UD985zaw1c3y8Hv1BRrDH9CzH8crqgdWMd8XV4BgFmn']	[]	0	1	5	['bitclout']	[]	https://twitter.com/arimannis/status/1376037149531807745	False		0								[]				
1376012097729925129	1376012097729925129	2021-03-27 22:23:43 CDT	2021-03-27	22:23:43	-0500	118176090	tahliaparis	Tahlia Paris		Just setting up my bitclout 💎🙌  https://t.co/j5aZeVJew0 #bitclout @bitcloutlist  BC1YLiiREioYSHr11eFjqwoGi1FnARAwQQNCJqzvwLgDBBgJD89h2y9	ht	[{'screen_name': 'bitcloutlist', 'name': 'bitcloutlist.com', 'id': '1372220528518397955'}]	['http://bitclout.com/u/DjTahliaparis']	[]	1	5	67	['bitclout']	[]	https://twitter.com/tahliaparis/status/1376012097729925129	False		0								[]				
1375902145661304834	1375902145661304834	2021-03-27 15:06:49 CDT	2021-03-27	15:06:49	-0500	2312624574	plsandtybased	PLS&TY		Just setting up my #Bitclout account!  𝕱𝖔𝖑𝖑𝖔𝖜 𝕸𝖊 𝕳𝖊𝖗𝖊:   https://t.co/uyIzkyQdrJ  𝕻𝖚𝖇𝖑𝖎𝖈 𝕶𝖊𝖞: BC1YLhQo1wzg1DYXLDxfCghJ4JrL57AurFF8mq5TaoCkgQnviCTLe64  @Bitclout_	en	[{'screen_name': 'bitclout_', 'name': 'bitclout ($clout)', 'id': '1372293795442663425'}]	['https://bitclout.com/u/plsandty']	[]	3	1	12	['bitclout']	[]	https://twitter.com/plsandtybased/status/1375902145661304834	False		0								[]				
1375897607629910017	1375897607629910017	2021-03-27 14:48:47 CDT	2021-03-27	14:48:47	-0500	85383470	rorykramer	r o r y		Just setting up my bitclout 💎🙌   https://t.co/C0eax6B0BF  @BitCloutList #BitClout	en	[{'screen_name': 'bitcloutlist', 'name': 'bitcloutlist.com', 'id': '1372220528518397955'}]	['https://bitclout.com/u/rorykramer?public_key=BC1YLiRhoEfXoKEyeZG1dUBpdaBRqhXwGdqrcZ4E9WrjCY6EDQ7MqoN']	[]	4	5	33	['bitclout']	[]	https://twitter.com/RoryKramer/status/1375897607629910017	False		0								[]				
1375643277660020737	1375643277660020737	2021-03-26 21:58:10 CDT	2021-03-26	21:58:10	-0500	74816067	ttlyteala	Teala Dunn		Just setting up my bitclout 💎🙌   https://t.co/lowJ1ZZCBt  @BitCloutList #BitClout	en	[{'screen_name': 'bitcloutlist', 'name': 'bitcloutlist.com', 'id': '1372220528518397955'}]	['https://bitclout.com/u/ttlyteala?public_key=BC1YLhWLHNaJ39vFtByYQuPXop2dBT219zzzZB5i1jYqvEXaXrs8dqL']	[]	1	7	37	['bitclout']	[]	https://twitter.com/TTLYTEALA/status/1375643277660020737	False		0								[]				
1375591280244191235	1375591280244191235	2021-03-26 18:31:33 CDT	2021-03-26	18:31:33	-0500	14338147	satoshilite	Charlie Lee [LTC⚡]		Just setting up my bitclout 💎🙌 #bitclout    https://t.co/JiyKPzrI3I	en	[]	['https://bitclout.com/u/satoshilite?public_key=BC1YLg2pjALQER6ygWtJFKibgw434crW8wDAXSSXevofJkdHKiwrPRZ']	[]	0	27	220	['bitclout']	[]	https://twitter.com/SatoshiLite/status/1375591280244191235	False		0								[]				
1375569804296343552	1375569804296343552	2021-03-26 17:06:12 CDT	2021-03-26	17:06:12	-0500	338674715	fuckjerry	Elliot Tebele		Just setting up my bitclout 💎🙌   https://t.co/ohDJvxRjwv? BC1YLgcvgASbCukAWVxraPoRX7XiJCKexj6zqeqMzM9a8pT4dcrKoVb @bitcloutlist #Bitclout	fi	[{'screen_name': 'bitcloutlist', 'name': 'bitcloutlist.com', 'id': '1372220528518397955'}]	['https://bitclout.com/u/fuckjerry']	[]	1	1	4	['bitclout']	[]	https://twitter.com/FuckJerry/status/1375569804296343552	False		0								[]				
1375534745241624578	1375534745241624578	2021-03-26 14:46:54 CDT	2021-03-26	14:46:54	-0500	916077559	neelsvisser	Neels Visser		Just setting up my bitclout   https://t.co/nUDIuEYhAh	en	[]	['https://bitclout.com/u/neels?public_key=BC1YLiW2oiYwjNwaj3ap2ZbgXvHTFhCgmF9H1w4HyhTUexHTR1V32Cw']	[]	6	2	77	[]	[]	https://twitter.com/neelsvisser/status/1375534745241624578	False		0								[]				
1375525356468383745	1375525356468383745	2021-03-26 14:09:35 CDT	2021-03-26	14:09:35	-0500	1951639321	kygomusic	Kygo		Just setting up my #bitclout 💎🙌 @BitCloutPulse    https://t.co/7ZszvLg3Pd	en	[{'screen_name': 'bitcloutpulse', 'name': 'pulse', 'id': '1370945721990545410'}]	['https://bitclout.com/u/kygomusic?public_key=BC1YLiuFY6sNdskVy4DUwQiMGKCaSHkGb5tNDZXFHHiHY9NM3TTGH7Z']	[]	23	27	340	['bitclout']	[]	https://twitter.com/KygoMusic/status/1375525356468383745	False		0								[]				
1375522241648099329	1375522241648099329	2021-03-26 13:57:13 CDT	2021-03-26	13:57:13	-0500	1068831	slashdot	Slashdot		Just setting up my bitclout 💎🙌   https://t.co/GPDvyyeibd	en	[]	['https://bitclout.com/u/Slashdotorg?public_key=BC1YLihT3weYB5AiQFW6SJCnMZVwm4BozqPBa8q7p8juuMoHTCMWyWU']	[]	0	1	2	[]	[]	https://twitter.com/slashdot/status/1375522241648099329	False		0								[]				
1375518069959749638	1375518069959749638	2021-03-26 13:40:38 CDT	2021-03-26	13:40:38	-0500	1297950453137903617	watenvi	Karan		Just setting up my #bitclout 💎🙌   https://t.co/WtjupRzH2n  BC1YLhzVzckociMa19gW1j9NbeGsc6nEaX1uRDJUdSAiMhv9q5N2bh4  @bitclout_	en	[{'screen_name': 'bitclout_', 'name': 'bitclout ($clout)', 'id': '1372293795442663425'}]	['http://bitclout.com/u/karandinho?public_key=BC1YLhzVzckociMa19gW1j9NbeGsc6nEaX1uRDJUdSAiMhv9q5N2bh4']	[]	0	0	1	['bitclout']	[]	https://twitter.com/watenvi/status/1375518069959749638	False		0								[]				
1375510447219085314	1375510447219085314	2021-03-26 13:10:21 CDT	2021-03-26	13:10:21	-0500	26829539	maxlugavere	Max Lugavere		@Bitclout_ Just setting up my #bitclout 💎🙌    https://t.co/2JQnuMnSUH  BC1YLhuA7RJP1ttmhjaBYPUYNTp6eYy2KrV5dvYWhSL5ttrQH3UQVht	et	[]	['https://bitclout.com/u/maxlugavere?public_key=BC1YLhuA7RJP1ttmhjaBYPUYNTp6eYy2KrV5dvYWhSL5ttrQH3UQVht']	[]	0	0	0	['bitclout']	[]	https://twitter.com/maxlugavere/status/1375510447219085314	False		0								[]				
1375502423884587010	1375502423884587010	2021-03-26 12:38:28 CDT	2021-03-26	12:38:28	-0500	813853845562466304	kristinaschulma	Kristina Schulman		Just setting up my Bitclout 💎🙌   https://t.co/X2Tk696DvY  @BitCloutList #BitClout	en	[{'screen_name': 'bitcloutlist', 'name': 'bitcloutlist.com', 'id': '1372220528518397955'}]	['https://bitclout.com/u/kristinaschulman?public_key=BC1YLfgZVDvokjsosxzWiFbYF1jkMrdqvKHGppjGxmWoap6ta3bFXRt']	[]	0	1	6	['bitclout']	[]	https://twitter.com/kristinaschulma/status/1375502423884587010	False		0								[]				
1375488873858392064	1375488873858392064	2021-03-26 11:44:37 CDT	2021-03-26	11:44:37	-0500	271964834	calvynjustus	Calvyn Justus		Just setting up my #bitclout 💎🙌    https://t.co/1eZRLYzMXc  BC1YLhBwDBwvmAHRxowKEJPJFYaovNAjBp9UNJEJceZeTvHAsnhAL43	cs	[]	['https://bitclout.com/u/calvynjustus?public_key=BC1YLhBwDBwvmAHRxowKEJPJFYaovNAjBp9UNJEJceZeTvHAsnhAL43']	[]	1	1	3	['bitclout']	[]	https://twitter.com/CalvynJustus/status/1375488873858392064	False		0								[]				
1375319121701838849	1375319121701838849	2021-03-26 00:30:05 CDT	2021-03-26	00:30:05	-0500	44395654	sandi_thom	SANDI THOM		Just setting up my bitclout 💎🙌   https://t.co/wgbbnbJ2jq	en	[]	['https://bitclout.com/u/Sandithom?public_key=BC1YLgSPgKzsUikXP8eXa4UzC7q3HzH4uhENAUzxRUTqLwgz7UNxzMb']	[]	1	0	3	[]	[]	https://twitter.com/Sandi_Thom/status/1375319121701838849	False		0								[]				
1375221330199502850	1375221330199502850	2021-03-25 18:01:30 CDT	2021-03-25	18:01:30	-0500	826623683057721344	bhadbhabie	BHAD BHABIE		Just setting up my bitclout fr 💎🙌 this shit better work #bitclout @bitcloutlist    https://t.co/oNAliDYAmZ	en	[{'screen_name': 'bitcloutlist', 'name': 'bitcloutlist.com', 'id': '1372220528518397955'}]	['https://bitclout.com/u/bhadbhabie?public_key=BC1YLfvxmD6Q7JCDeyiUPqLYvcXW6HqcHD1MR6ExjWp4DrdJwEQ6ADL']	[]	11	15	185	['bitclout']	[]	https://twitter.com/BhadBhabie/status/1375221330199502850	False		0								[]				
1375154977035988996	1375154977035988996	2021-03-25 13:37:50 CDT	2021-03-25	13:37:50	-0500	18377825	diogomonica	Diogo Mónica		Just setting up my bitclout 💎🙌   https://t.co/FIreZ2zo9z	en	[]	['https://bitclout.com/u/diogomonica?public_key=BC1YLikk3kCAa8CX3PWqYFxyAygm54F17tibUQUYzLfKAzBCStFBJxV']	[]	1	1	6	[]	[]	https://twitter.com/diogomonica/status/1375154977035988996	False		0								[]				
1375154616971722755	1375154616971722755	2021-03-25 13:36:24 CDT	2021-03-25	13:36:24	-0500	129389222	kapslap	Kap Slap		Just setting up my #bitclout 💎🙌    https://t.co/TEvGuIM0dS  BC1YLg3VKJD626ymgNZLP937xA4mWngAWerSchRH5HpgYUPtFML9Z1B  @bitclout_	in	[{'screen_name': 'bitclout_', 'name': 'bitclout ($clout)', 'id': '1372293795442663425'}]	['https://bitclout.com/u/kapslap?public_key=BC1YLg3VKJD626ymgNZLP937xA4mWngAWerSchRH5HpgYUPtFML9Z1B']	[]	1	2	4	['bitclout']	[]	https://twitter.com/KapSlap/status/1375154616971722755	False		0								[]				
1375145495169953793	1375145495169953793	2021-03-25 13:00:09 CDT	2021-03-25	13:00:09	-0500	178536817	joelcontartese	Joel Contartese		Just setting up my #bitclout 💎🙌    https://t.co/lqB8IsPjG2  BC1YLiM9u8um4EK6DzqqfkkAMiJLfaz8Y4qQHDThqmjoL9jFBNyRGmQ  @Bitclout_	in	[{'screen_name': 'bitclout_', 'name': 'bitclout ($clout)', 'id': '1372293795442663425'}]	['https://bitclout.com/u/joelcontartese?public_key=BC1YLiM9u8um4EK6DzqqfkkAMiJLfaz8Y4qQHDThqmjoL9jFBNyRGmQ']	[]	0	0	2	['bitclout']	[]	https://twitter.com/JoelContartese/status/1375145495169953793	False		0								[]				
1375136093704708097	1375136093704708097	2021-03-25 12:22:48 CDT	2021-03-25	12:22:48	-0500	14642331	gregisenberg	GREG ISENBERG		Just setting up my bitclout 💎🙌   https://t.co/lyqtTP4WaH	en	[]	['https://bitclout.com/u/gregisenberg?public_key=BC1YLiab5s41igYz3w5h5J4qYdX2iW824jetbMEP1VEgFLfGoNgkTET']	[]	13	2	36	[]	[]	https://twitter.com/gregisenberg/status/1375136093704708097	False		0								[]				
1375129838068072454	1375129838068072454	2021-03-25 11:57:56 CDT	2021-03-25	11:57:56	-0500	158610400	austin_rief	Austin Rief ☕️		Just setting up my #bitclout 💎🙌   https://t.co/2YD9aYR4Ec	en	[]	['https://bitclout.com/u/austin_rief?public_key=BC1YLhPaoubfgE6aBijpAvjhmNubA7DsH3VPWDcS7a4sCif4n8pR38D']	[]	10	3	23	['bitclout']	[]	https://twitter.com/austin_rief/status/1375129838068072454	False		0								[]				
1375106820923039745	1375106820923039745	2021-03-25 10:26:29 CDT	2021-03-25	10:26:29	-0500	703734282	huntermoreno	Hunter Moreno		Just setting up my #bitclout 💎🙌    https://t.co/WOqTSc9uhl  BC1YLgSpJcHNWthaVqRv8dNBQzmF8feFZPwp2BD85YCbMT5GChwLDpg  @Bitclout_    This is about to be a game changer.	en	[{'screen_name': 'bitclout_', 'name': 'bitclout ($clout)', 'id': '1372293795442663425'}]	['https://bitclout.com/u/huntermoreno?public_key=BC1YLgSpJcHNWthaVqRv8dNBQzmF8feFZPwp2BD85YCbMT5GChwLDpg']	[]	0	0	14	['bitclout']	[]	https://twitter.com/huntermoreno/status/1375106820923039745	False		0								[]				
1374766780770488320	1374766780770488320	2021-03-24 11:55:17 CDT	2021-03-24	11:55:17	-0500	171572882	robertgraham24	Robert Graham		Just setting up my bitclout 💎🙌    https://t.co/P9eA5I9Qx3	en	[]	['https://bitclout.com/u/robertgraham?public_key=BC1YLhriEzhGkrKzUGmL3B4Zdq9S63oGVSYMhUV1UT5vDoRieHceZBB']	[]	1	1	7	[]	[]	https://twitter.com/RobertGraham24/status/1374766780770488320	False		0								[]				
1374585687857623042	1374585687857623042	2021-03-23 23:55:41 CDT	2021-03-23	23:55:41	-0500	16778949	tanayj	Tanay Jaipuria		Just setting up my bitclout 💎🙌   https://t.co/E9uOJe1Sdg	en	[]	['https://bitclout.com/u/tanayj?public_key=BC1YLgJof8ZHmDWoG67P5wG4SPVAi3HkskRm1T4mjFt8f2BxcHTK1p7']	[]	2	1	8	[]	[]	https://twitter.com/tanayj/status/1374585687857623042	False		0								[]				
1374581748990758912	1374581748990758912	2021-03-23 23:40:02 CDT	2021-03-23	23:40:02	-0500	2904658727	valegenta	Vale Genta		Just setting up my bitclout 💎🙌   https://t.co/mqfRzQkNXN	en	[]	['https://bitclout.com/u/valegenta?public_key=BC1YLhco1nvhZmUXmcqpE66C7a91ev8ZroYPCCVWMuH4G3PDb4gYZa6']	[]	2	1	16	[]	[]	https://twitter.com/Valegenta/status/1374581748990758912	False		0								[]				
1374579289530671106	1374579289530671106	2021-03-23 23:30:15 CDT	2021-03-23	23:30:15	-0500	11768582	garrytan	Garry Tan 陈嘉兴 🌐		Just setting up my bitclout 💎🙌   https://t.co/AULaeRDE9D	en	[]	['https://bitclout.com/u/garrytan?public_key=BC1YLgHgmmSnTSJfRUQ5kYpSXZxdxsreXsZGFcgzNB6FrG3mLJrh2bG']	[]	11	1	51	[]	[]	https://twitter.com/garrytan/status/1374579289530671106	False		0								[]				
